game_id,teamTricode,player_out,player_in,period,clock_sec,game_time_sec
S2324-G0377,MEM,Morant,Biyombo,2,146.0,1294.0
S2324-G0377,MEM,Tillman,Konchar,2,146.0,1294.0
S2324-G0377,IND,Nembhard,Toppin,2,146.0,1294.0
S2324-G0377,IND,Nesmith,Brown,2,146.0,1294.0
S2324-G0377,IND,Nesmith,Hield,3,373.0,1787.0
S2324-G0377,IND,Nembhard,Toppin,3,373.0,1787.0
S2324-G0377,MEM,Konchar,Morant,3,315.0,1845.0
S2324-G0377,MEM,Aldama,Biyombo,3,315.0,1845.0
S2324-G0377,IND,Jackson,Brown,3,315.0,1845.0
S2324-G0377,IND,Mathurin,Turner,3,315.0,1845.0
S2324-G0377,MEM,Tillman,Jackson Jr.,3,196.0,1964.0
S2324-G0377,IND,Hield,Haliburton,3,170.0,1990.0
S2324-G0377,MEM,Williams,Williams Jr.,3,157.0,2003.0
S2324-G0377,MEM,Morant,Bane,3,129.0,2031.0
S2324-G0377,MEM,Bane,Konchar,3,23.3,2136.7
S2324-G0377,IND,Brown,Hield,3,23.3,2136.7
S2324-G0377,MEM,Konchar,Bane,3,1.2,2158.8
S2324-G0377,IND,Toppin,Nesmith,4,568.0,2312.0
S2324-G0377,MEM,Williams Jr.,Aldama,4,508.0,2372.0
S2324-G0377,MEM,Jackson Jr.,Williams,4,508.0,2372.0
S2324-G0377,MEM,Bane,Konchar,4,508.0,2372.0
S2324-G0377,MEM,Konchar,Morant,4,484.0,2396.0
S2324-G0377,IND,Nesmith,Mathurin,4,484.0,2396.0
S2324-G0377,IND,Hield,Brown,4,422.0,2458.0
S2324-G0377,MEM,Morant,Konchar,4,336.0,2544.0
S2324-G0377,MEM,Aldama,Tillman,4,293.0,2587.0
S2324-G0377,IND,Brown,Haliburton,4,101.0,2779.0
S2324-G0377,IND,Mathurin,Nesmith,4,101.0,2779.0
S2324-G0377,IND,Jackson,Turner,4,101.0,2779.0
S2324-G0378,MIL,Portis,Middleton,1,377.0,343.0
S2324-G0378,MIL,Connaughton,G. Antetokounmpo,1,377.0,343.0
S2324-G0378,ORL,M. Wagner,F. Wagner,1,377.0,343.0
S2324-G0378,ORL,Anthony,Carter Jr.,1,377.0,343.0
S2324-G0378,MIL,Jackson Jr.,Beasley,1,312.0,408.0
S2324-G0378,MIL,G. Antetokounmpo,B. Lopez,1,239.0,481.0
S2324-G0378,ORL,F. Wagner,Black,1,239.0,481.0
S2324-G0378,ORL,Isaac,Banchero,1,104.0,616.0
S2324-G0378,ORL,Houstan,Harris,1,104.0,616.0
S2324-G0378,ORL,Black,Anthony,1,4.2,715.8
S2324-G0378,MIL,Beauchamp,Jackson Jr.,2,634.0,806.0
S2324-G0378,MIL,Middleton,Connaughton,2,605.0,835.0
S2324-G0378,MIL,B. Lopez,G. Antetokounmpo,2,470.0,970.0
S2324-G0378,ORL,Harris,Isaac,2,411.0,1029.0
S2324-G0378,ORL,Banchero,Houstan,2,411.0,1029.0
S2324-G0378,MIL,Lillard,Beauchamp,2,276.0,1164.0
S2324-G0378,MIL,G. Antetokounmpo,Portis,2,276.0,1164.0
S2324-G0378,MIL,Beasley,Payne,2,276.0,1164.0
S2324-G0378,ORL,Carter Jr.,M. Wagner,2,276.0,1164.0
S2324-G0378,ORL,Black,Anthony,2,255.0,1185.0
S2324-G0378,MIL,Connaughton,Middleton,2,164.0,1276.0
S2324-G0378,ORL,Anthony,F. Wagner,2,109.0,1331.0
S2324-G0378,MIL,Connaughton,Middleton,3,400.0,1760.0
S2324-G0378,ORL,Anthony,Black,3,400.0,1760.0
S2324-G0378,ORL,Houstan,F. Wagner,3,400.0,1760.0
S2324-G0378,MIL,Beauchamp,Beasley,3,312.0,1848.0
S2324-G0378,MIL,Portis,B. Lopez,3,312.0,1848.0
S2324-G0378,ORL,M. Wagner,Carter Jr.,3,312.0,1848.0
S2324-G0378,MIL,B. Lopez,G. Antetokounmpo,3,159.0,2001.0
S2324-G0378,ORL,Isaac,Banchero,3,85.0,2075.0
S2324-G0378,ORL,F. Wagner,Harris,3,85.0,2075.0
S2324-G0378,MIL,G. Antetokounmpo,Portis,4,569.0,2311.0
S2324-G0378,ORL,Harris,Houstan,4,436.0,2444.0
S2324-G0378,ORL,Carter Jr.,M. Wagner,4,436.0,2444.0
S2324-G0378,MIL,Lillard,Payne,4,403.0,2477.0
S2324-G0378,MIL,Connaughton,Middleton,4,403.0,2477.0
S2324-G0378,ORL,Black,Anthony,4,403.0,2477.0
S2324-G0378,ORL,Banchero,Isaac,4,378.0,2502.0
S2324-G0378,MIL,Middleton,Beasley,4,308.0,2572.0
S2324-G0378,ORL,Anthony,Black,4,293.0,2587.0
S2324-G0378,MIL,Beasley,Connaughton,4,201.0,2679.0
S2324-G0378,ORL,M. Wagner,Carter Jr.,4,178.0,2702.0
S2324-G0378,ORL,Carter Jr.,Anthony,4,24.4,2855.6
S2324-G0378,ORL,Anthony,Carter Jr.,4,24.4,2855.6
S2324-G0379,LAC,Westbrook,Zubac,1,411.0,309.0
S2324-G0379,OKC,K. Williams,Holmgren,1,323.0,397.0
S2324-G0379,LAC,Powell,Mann,1,323.0,397.0
S2324-G0379,OKC,Wallace,Jal. Williams,1,317.0,403.0
S2324-G0379,LAC,Boston Jr.,Harden,1,268.0,452.0
S2324-G0379,OKC,Joe,Dort,1,268.0,452.0
S2324-G0379,LAC,Harden,George,1,191.0,529.0
S2324-G0379,LAC,Zubac,Boston Jr.,2,593.0,847.0
S2324-G0379,LAC,George,Powell,2,563.0,877.0
S2324-G0379,OKC,Joe,Dieng,2,499.0,941.0
S2324-G0379,LAC,Powell,Mann,2,391.0,1049.0
S2324-G0379,OKC,Giddey,Holmgren,2,245.0,1195.0
S2324-G0379,OKC,Jay. Williams,Jal. Williams,2,245.0,1195.0
S2324-G0379,OKC,Gilgeous-Alexander,Wiggins,2,245.0,1195.0
S2324-G0379,LAC,Coffey,Westbrook,2,245.0,1195.0
S2324-G0379,OKC,Wallace,Dort,2,162.0,1278.0
S2324-G0379,OKC,Holmgren,Jay. Williams,2,133.0,1307.0
S2324-G0379,OKC,Jal. Williams,Giddey,2,102.0,1338.0
S2324-G0379,LAC,Westbrook,Zubac,2,102.0,1338.0
S2324-G0379,OKC,Wiggins,Jal. Williams,3,670.0,1490.0
S2324-G0379,OKC,Jal. Williams,Wallace,3,504.0,1656.0
S2324-G0379,LAC,Theis,Zubac,3,504.0,1656.0
S2324-G0379,LAC,Westbrook,Mann,3,391.0,1769.0
S2324-G0379,LAC,Powell,Coffey,3,391.0,1769.0
S2324-G0379,OKC,K. Williams,Holmgren,3,275.0,1885.0
S2324-G0379,OKC,Joe,Wiggins,3,264.0,1896.0
S2324-G0379,LAC,Coffey,Harden,3,264.0,1896.0
S2324-G0379,OKC,Wallace,Dort,3,223.0,1937.0
S2324-G0379,OKC,Dort,Jal. Williams,3,83.0,2077.0
S2324-G0379,LAC,Harden,George,3,83.0,2077.0
S2324-G0379,OKC,Jal. Williams,Wallace,3,39.3,2120.7
S2324-G0379,LAC,Mann,Theis,3,39.3,2120.7
S2324-G0379,OKC,Holmgren,K. Williams,3,3.0,2157.0
S2324-G0379,LAC,Hyland,Harden,4,591.0,2289.0
S2324-G0379,LAC,Boston Jr.,Mann,4,591.0,2289.0
S2324-G0379,LAC,Brown,Powell,4,591.0,2289.0
S2324-G0379,OKC,K. Williams,Holmgren,4,480.0,2400.0
S2324-G0379,OKC,Gilgeous-Alexander,Jal. Williams,4,480.0,2400.0
S2324-G0379,OKC,Wallace,Dort,4,433.0,2447.0
S2324-G0379,LAC,Theis,Coffey,4,433.0,2447.0
S2324-G0379,OKC,Holmgren,Wiggins,4,317.0,2563.0
S2324-G0379,LAC,Mann,Westbrook,4,317.0,2563.0
S2324-G0379,OKC,Dieng,Gilgeous-Alexander,4,237.0,2643.0
S2324-G0379,OKC,Jay. Williams,Joe,4,237.0,2643.0
S2324-G0379,OKC,Wiggins,Holmgren,4,237.0,2643.0
S2324-G0379,LAC,Coffey,Mann,4,129.0,2751.0
S2324-G0379,OKC,Mann,Wallace,4,121.0,2759.0
S2324-G0380,LAL,Vanderbilt,Reddish,1,382.0,338.0
S2324-G0380,LAL,Reaves,Prince,1,331.0,389.0
S2324-G0380,MIN,Alexander-Walker,Conley,1,319.0,401.0
S2324-G0380,MIN,Reid,Towns,1,272.0,448.0
S2324-G0380,MIN,Anderson,McDaniels,1,248.0,472.0
S2324-G0380,LAL,Wood,Hachimura,1,248.0,472.0
S2324-G0380,MIN,Towns,Gobert,1,148.0,572.0
S2324-G0380,LAL,Hayes,Russell,1,148.0,572.0
S2324-G0380,LAL,Prince,Vanderbilt,1,148.0,572.0
S2324-G0380,LAL,Reddish,Davis,1,148.0,572.0
S2324-G0380,LAL,Russell,Wood,1,38.8,681.2
S2324-G0380,LAL,Vanderbilt,Russell,1,32.1,687.9
S2324-G0380,LAL,Russell,Prince,2,607.0,833.0
S2324-G0380,MIN,Gobert,Anderson,2,507.0,933.0
S2324-G0380,MIN,Conley,Alexander-Walker,2,507.0,933.0
S2324-G0380,MIN,McDaniels,Reid,2,507.0,933.0
S2324-G0380,LAL,Davis,Hayes,2,507.0,933.0
S2324-G0380,MIN,Reid,Towns,2,420.0,1020.0
S2324-G0380,LAL,Prince,Reaves,2,420.0,1020.0
S2324-G0380,MIN,Edwards,Brown Jr.,2,364.0,1076.0
S2324-G0380,LAL,Vanderbilt,Reddish,2,364.0,1076.0
S2324-G0380,MIN,Anderson,Conley,2,163.0,1277.0
S2324-G0380,MIN,Towns,Reid,2,163.0,1277.0
S2324-G0380,LAL,Reaves,Vanderbilt,2,163.0,1277.0
S2324-G0380,MIN,Alexander-Walker,McDaniels,3,386.0,1774.0
S2324-G0380,LAL,Vanderbilt,Reddish,3,386.0,1774.0
S2324-G0380,LAL,Reaves,Hachimura,3,340.0,1820.0
S2324-G0380,LAL,Reddish,Russell,3,324.0,1836.0
S2324-G0380,MIN,Reid,Towns,3,297.0,1863.0
S2324-G0380,MIN,Anderson,Conley,3,261.0,1899.0
S2324-G0380,MIN,Towns,Alexander-Walker,3,114.0,2046.0
S2324-G0380,MIN,McDaniels,Gobert,3,114.0,2046.0
S2324-G0380,LAL,Hachimura,Prince,3,114.0,2046.0
S2324-G0380,MIN,Gobert,Anderson,3,34.8,2125.2
S2324-G0380,MIN,Gobert,Anderson,4,523.0,2357.0
S2324-G0380,LAL,Davis,Reddish,4,523.0,2357.0
S2324-G0380,LAL,Prince,Hayes,4,523.0,2357.0
S2324-G0380,LAL,Reddish,Reaves,4,501.0,2379.0
S2324-G0380,LAL,Hayes,Hachimura,4,501.0,2379.0
S2324-G0380,MIN,Edwards,Reid,4,494.0,2386.0
S2324-G0380,LAL,Hachimura,Hayes,4,383.0,2497.0
S2324-G0380,MIN,Anderson,Towns,4,307.0,2573.0
S2324-G0380,MIN,Alexander-Walker,Conley,4,307.0,2573.0
S2324-G0380,LAL,Reaves,Hachimura,4,278.0,2602.0
S2324-G0380,MIN,Conley,Alexander-Walker,4,210.0,2670.0
S2324-G0381,POR,Henderson,Grant,1,448.0,272.0
S2324-G0381,POR,Thybulle,Camara,1,356.0,364.0
S2324-G0381,WAS,Coulibaly,Poole,1,356.0,364.0
S2324-G0381,POR,Walker,Ayton,1,224.0,496.0
S2324-G0381,POR,Reath,Brogdon,1,224.0,496.0
S2324-G0381,WAS,Kispert,Avdija,1,224.0,496.0
S2324-G0381,WAS,Gallinari,Gafford,1,199.0,521.0
S2324-G0381,POR,Grant,Simons,1,104.0,616.0
S2324-G0381,WAS,Poole,Jones,1,104.0,616.0
S2324-G0381,WAS,Muscala,Kuzma,1,104.0,616.0
S2324-G0381,WAS,Avdija,Coulibaly,2,680.0,760.0
S2324-G0381,POR,Brogdon,Henderson,2,505.0,935.0
S2324-G0381,WAS,Kuzma,Gallinari,2,505.0,935.0
S2324-G0381,POR,Camara,Ayton,2,386.0,1054.0
S2324-G0381,POR,Simons,Thybulle,2,386.0,1054.0
S2324-G0381,POR,Reath,Grant,2,386.0,1054.0
S2324-G0381,WAS,Jones,Poole,2,386.0,1054.0
S2324-G0381,WAS,Gafford,Muscala,2,386.0,1054.0
S2324-G0381,WAS,Poole,Kispert,2,215.0,1225.0
S2324-G0381,POR,Ayton,Reath,2,201.0,1239.0
S2324-G0381,POR,Grant,Walker,2,201.0,1239.0
S2324-G0381,POR,Henderson,Brogdon,2,155.0,1285.0
S2324-G0381,POR,Brogdon,Camara,2,35.2,1404.8
S2324-G0381,POR,Henderson,Brogdon,3,462.0,1698.0
S2324-G0381,POR,Walker,Camara,3,462.0,1698.0
S2324-G0381,POR,Thybulle,Ayton,3,377.0,1783.0
S2324-G0381,POR,Reath,Grant,3,377.0,1783.0
S2324-G0381,WAS,Gallinari,Poole,3,249.0,1911.0
S2324-G0381,WAS,Kispert,Gafford,3,249.0,1911.0
S2324-G0381,WAS,Coulibaly,Avdija,3,233.0,1927.0
S2324-G0381,WAS,Muscala,Kuzma,3,226.0,1934.0
S2324-G0381,POR,Camara,Reath,3,207.0,1953.0
S2324-G0381,POR,Grant,Simons,3,172.0,1988.0
S2324-G0381,POR,Brogdon,Camara,3,103.0,2057.0
S2324-G0381,WAS,Poole,Jones,3,103.0,2057.0
S2324-G0381,WAS,Kuzma,Gallinari,4,621.0,2259.0
S2324-G0381,WAS,Gafford,Poole,4,529.0,2351.0
S2324-G0381,WAS,Jones,Muscala,4,529.0,2351.0
S2324-G0381,POR,Brogdon,Henderson,4,423.0,2457.0
S2324-G0381,WAS,Avdija,Kispert,4,423.0,2457.0
S2324-G0381,POR,Walker,Grant,4,397.0,2483.0
S2324-G0381,WAS,Poole,Coulibaly,4,291.0,2589.0
S2324-G0381,POR,Grant,Walker,4,185.0,2695.0
S2324-G0381,WAS,Kispert,Gafford,4,31.0,2849.0
S2324-G0381,WAS,Coulibaly,Jones,4,15.1,2864.9
S2324-G0381,WAS,Gill,Poole,4,12.1,2867.9
S2324-G0381,WAS,Muscala,Kispert,4,12.1,2867.9
S2324-G0381,WAS,Jones,Coulibaly,4,7.6,2872.4
S2324-G0381,WAS,Poole,Gill,4,7.6,2872.4
S2324-G0381,WAS,Kispert,Muscala,4,7.6,2872.4
S2324-G0381,WAS,Gill,Jones,4,7.3,2872.7
S2324-G0381,WAS,Coulibaly,Poole,4,5.8,2874.2
S2324-G0381,WAS,Muscala,Kispert,4,5.8,2874.2
S2324-G0382,PHI,Covington,Morris Sr.,1,325.0,395.0
S2324-G0382,PHI,House Jr.,Harris,1,325.0,395.0
S2324-G0382,TOR,Trent Jr.,Barnes,1,325.0,395.0
S2324-G0382,PHI,Korkmaz,Maxey,1,219.0,501.0
S2324-G0382,PHI,Harris,Oubre Jr.,1,219.0,501.0
S2324-G0382,TOR,Barnes,Anunoby,1,182.0,538.0
S2324-G0382,TOR,Flynn,Schroder,1,182.0,538.0
S2324-G0382,TOR,Achiuwa,Poeltl,1,182.0,538.0
S2324-G0382,TOR,Anunoby,Flynn,2,637.0,803.0
S2324-G0382,PHI,Oubre Jr.,Harris,2,539.0,901.0
S2324-G0382,PHI,Morris Sr.,House Jr.,2,539.0,901.0
S2324-G0382,TOR,Schroder,Achiuwa,2,539.0,901.0
S2324-G0382,TOR,Siakam,Trent Jr.,2,459.0,981.0
S2324-G0382,PHI,Harris,Covington,2,459.0,981.0
S2324-G0382,PHI,Embiid,Reed,2,409.0,1031.0
S2324-G0382,TOR,Poeltl,Barnes,2,409.0,1031.0
S2324-G0382,PHI,House Jr.,Oubre Jr.,2,266.0,1174.0
S2324-G0382,TOR,Barnes,Porter Jr.,2,266.0,1174.0
S2324-G0382,TOR,Trent Jr.,Poeltl,2,36.5,1403.5
S2324-G0382,PHI,House Jr.,Oubre Jr.,3,368.0,1792.0
S2324-G0382,PHI,Covington,Harris,3,368.0,1792.0
S2324-G0382,TOR,Trent Jr.,Barnes,3,329.0,1831.0
S2324-G0382,PHI,Korkmaz,Maxey,3,182.0,1978.0
S2324-G0382,PHI,Harris,Morris Sr.,3,182.0,1978.0
S2324-G0382,TOR,Barnes,Anunoby,3,182.0,1978.0
S2324-G0382,TOR,Achiuwa,Schroder,3,182.0,1978.0
S2324-G0382,TOR,Flynn,Poeltl,3,182.0,1978.0
S2324-G0382,PHI,Maxey,House Jr.,3,11.6,2148.4
S2324-G0382,TOR,Anunoby,Barnes,4,513.0,2367.0
S2324-G0382,PHI,Morris Sr.,Harris,4,418.0,2462.0
S2324-G0382,TOR,Poeltl,Achiuwa,4,418.0,2462.0
S2324-G0382,TOR,Siakam,Porter Jr.,4,418.0,2462.0
S2324-G0382,PHI,Embiid,Oubre Jr.,4,290.0,2590.0
S2324-G0382,PHI,House Jr.,Reed,4,290.0,2590.0
S2324-G0382,TOR,Barnes,Schroder,4,290.0,2590.0
S2324-G0382,PHI,Harris,Covington,4,228.0,2652.0
S2324-G0382,TOR,McDaniels,Anunoby,4,138.0,2742.0
S2324-G0382,TOR,Achiuwa,Poeltl,4,138.0,2742.0
S2324-G0382,TOR,Porter Jr.,Trent Jr.,4,138.0,2742.0
S2324-G0382,TOR,Flynn,Siakam,4,138.0,2742.0
S2324-G0382,TOR,Dick,Barnes,4,137.0,2743.0
S2324-G0382,PHI,Springer,Maxey,4,40.0,2840.0
S2324-G0382,PHI,Martin,Morris Sr.,4,40.0,2840.0
S2324-G0382,PHI,Reed,Embiid,4,40.0,2840.0
S2324-G0382,PHI,Smart,House Jr.,4,40.0,2840.0
S2324-G0382,PHI,Korkmaz,Harris,4,40.0,2840.0
S2324-G0383,BKN,Finney-Smith,Claxton,1,377.0,343.0
S2324-G0383,BKN,Sharpe,Thomas,1,377.0,343.0
S2324-G0383,BKN,Thomas,Bridges,1,238.0,482.0
S2324-G0383,BKN,O'Neale,Johnson,1,238.0,482.0
S2324-G0383,BKN,Smith Jr.,Dinwiddie,1,238.0,482.0
S2324-G0383,DEN,Jackson,Murray,1,238.0,482.0
S2324-G0383,DEN,Watson,Gordon,1,238.0,482.0
S2324-G0383,DEN,Braun,Caldwell-Pope,1,209.0,511.0
S2324-G0383,DEN,Strawther,Porter Jr.,1,167.0,553.0
S2324-G0383,BKN,Claxton,Sharpe,1,130.0,590.0
S2324-G0383,DEN,Jordan,Jokic,1,130.0,590.0
S2324-G0383,BKN,Sharpe,Smith Jr.,2,487.0,953.0
S2324-G0383,BKN,Dinwiddie,Claxton,2,487.0,953.0
S2324-G0383,DEN,Porter Jr.,Strawther,2,487.0,953.0
S2324-G0383,DEN,Murray,Jackson,2,487.0,953.0
S2324-G0383,DEN,Jokic,Jordan,2,487.0,953.0
S2324-G0383,DEN,Caldwell-Pope,Braun,2,443.0,997.0
S2324-G0383,DEN,Gordon,Watson,2,443.0,997.0
S2324-G0383,BKN,Bridges,Thomas,2,400.0,1040.0
S2324-G0383,BKN,Johnson,O'Neale,2,337.0,1103.0
S2324-G0383,BKN,O'Neale,Finney-Smith,2,241.0,1199.0
S2324-G0383,BKN,Claxton,Sharpe,2,163.0,1277.0
S2324-G0383,BKN,Smith Jr.,Dinwiddie,2,53.1,1386.9
S2324-G0383,DEN,Watson,Jokic,2,53.1,1386.9
S2324-G0383,DEN,Jokic,Watson,2,37.7,1402.3
S2324-G0383,BKN,Thomas,Claxton,2,28.6,1411.4
S2324-G0383,DEN,Watson,Jokic,2,28.6,1411.4
S2324-G0383,BKN,Finney-Smith,Thomas,3,387.0,1773.0
S2324-G0383,BKN,Sharpe,Claxton,3,387.0,1773.0
S2324-G0383,BKN,O'Neale,Johnson,3,312.0,1848.0
S2324-G0383,BKN,Smith Jr.,Bridges,3,220.0,1940.0
S2324-G0383,BKN,Thomas,Dinwiddie,3,220.0,1940.0
S2324-G0383,DEN,Watson,Porter Jr.,3,220.0,1940.0
S2324-G0383,DEN,Braun,Caldwell-Pope,3,220.0,1940.0
S2324-G0383,DEN,Nnaji,Jokic,3,150.0,2010.0
S2324-G0383,DEN,Jackson,Murray,3,103.0,2057.0
S2324-G0383,DEN,Strawther,Gordon,3,77.0,2083.0
S2324-G0383,BKN,Dinwiddie,O'Neale,4,559.0,2321.0
S2324-G0383,DEN,Porter Jr.,Strawther,4,541.0,2339.0
S2324-G0383,DEN,Murray,Braun,4,469.0,2411.0
S2324-G0383,BKN,Sharpe,Claxton,4,452.0,2428.0
S2324-G0383,DEN,Jokic,Nnaji,4,452.0,2428.0
S2324-G0383,BKN,Bridges,Thomas,4,360.0,2520.0
S2324-G0383,DEN,Gordon,Jackson,4,360.0,2520.0
S2324-G0383,DEN,Caldwell-Pope,Watson,4,360.0,2520.0
S2324-G0383,BKN,Johnson,Smith Jr.,4,302.0,2578.0
S2324-G0383,BKN,Thomas,Sharpe,4,301.0,2579.0
S2324-G0383,BKN,Claxton,Finney-Smith,4,301.0,2579.0
S2324-G0383,BKN,Finney-Smith,Thomas,4,290.0,2590.0
S2324-G0383,BKN,Thomas,Finney-Smith,4,258.0,2622.0
S2324-G0383,BKN,Finney-Smith,Thomas,4,125.0,2755.0
S2324-G0383,BKN,Thomas,Claxton,4,54.9,2825.1
S2324-G0383,DEN,Watson,Porter Jr.,4,54.9,2825.1
S2324-G0383,DEN,Braun,Jokic,4,25.5,2854.5
S2324-G0383,BKN,Smith Jr.,Johnson,4,19.4,2860.6
S2324-G0383,BKN,Claxton,Dinwiddie,4,19.4,2860.6
S2324-G0383,DEN,Porter Jr.,Watson,4,19.4,2860.6
S2324-G0383,DEN,Jokic,Braun,4,19.4,2860.6
S2324-G0383,BKN,Dinwiddie,Thomas,4,19.4,2860.6
S2324-G0383,BKN,Thomas,Smith Jr.,4,18.4,2861.6
S2324-G0383,BKN,Johnson,Claxton,4,18.4,2861.6
S2324-G0383,BKN,Claxton,Dinwiddie,4,5.9,2874.1
S2324-G0383,BKN,Sharpe,Finney-Smith,4,5.9,2874.1
S2324-G0383,BKN,O'Neale,Claxton,4,4.3,2875.7
S2324-G0383,BKN,Finney-Smith,Sharpe,4,4.3,2875.7
S2324-G0384,ATL,Mills,Bey,1,388.0,332.0
S2324-G0384,ATL,Bogdanovic,Young,1,388.0,332.0
S2324-G0384,ATL,Okongwu,Mathews,1,388.0,332.0
S2324-G0384,MIA,Love,Jaquez Jr.,1,317.0,403.0
S2324-G0384,MIA,Richardson,Adebayo,1,317.0,403.0
S2324-G0384,ATL,Young,Murray,1,231.0,489.0
S2324-G0384,ATL,Bey,Mills,1,231.0,489.0
S2324-G0384,ATL,Matthews,Capela,1,231.0,489.0
S2324-G0384,MIA,D. Robinson,Lowry,1,195.0,525.0
S2324-G0384,MIA,Highsmith,Martin,1,195.0,525.0
S2324-G0384,MIA,Jaquez Jr.,Herro,1,47.9,672.1
S2324-G0384,MIA,Adebayo,Love,1,47.9,672.1
S2324-G0384,MIA,Martin,Highsmith,2,495.0,945.0
S2324-G0384,ATL,Mills,Mathews,2,495.0,945.0
S2324-G0384,ATL,Murray,Young,2,449.0,991.0
S2324-G0384,ATL,Capela,Bey,2,449.0,991.0
S2324-G0384,MIA,Love,Adebayo,2,407.0,1033.0
S2324-G0384,MIA,Herro,D. Robinson,2,314.0,1126.0
S2324-G0384,ATL,Young,Mills,2,314.0,1126.0
S2324-G0384,ATL,Bey,Okongwu,2,314.0,1126.0
S2324-G0384,MIA,Highsmith,Richardson,2,286.0,1154.0
S2324-G0384,MIA,Lowry,Jaquez Jr.,2,286.0,1154.0
S2324-G0384,MIA,Adebayo,Love,2,274.0,1166.0
S2324-G0384,MIA,Jaquez Jr.,Highsmith,2,143.0,1297.0
S2324-G0384,MIA,Richardson,Lowry,3,674.0,1486.0
S2324-G0384,MIA,Lowry,Richardson,3,492.0,1668.0
S2324-G0384,ATL,Mills,Young,3,395.0,1765.0
S2324-G0384,ATL,Bogdanovic,Mathews,3,395.0,1765.0
S2324-G0384,ATL,Okongwu,Bey,3,395.0,1765.0
S2324-G0384,MIA,Love,Jaquez Jr.,3,380.0,1780.0
S2324-G0384,MIA,Richardson,Adebayo,3,380.0,1780.0
S2324-G0384,MIA,Jaquez Jr.,Martin,3,373.0,1787.0
S2324-G0384,ATL,Bey,Capela,3,373.0,1787.0
S2324-G0384,MIA,D. Robinson,Lowry,3,222.0,1938.0
S2324-G0384,MIA,Adebayo,Herro,3,187.0,1973.0
S2324-G0384,MIA,Lowry,Love,3,187.0,1973.0
S2324-G0384,ATL,Young,Murray,3,187.0,1973.0
S2324-G0384,ATL,Matthews,Bey,3,187.0,1973.0
S2324-G0384,MIA,Martin,D. Robinson,3,22.5,2137.5
S2324-G0384,MIA,Highsmith,Lowry,3,22.5,2137.5
S2324-G0384,ATL,Murray,Bogdanovic,4,596.0,2284.0
S2324-G0384,MIA,Herro,Jaquez Jr.,4,527.0,2353.0
S2324-G0384,ATL,Bogdanovic,Mathews,4,495.0,2385.0
S2324-G0384,ATL,Capela,Okongwu,4,408.0,2472.0
S2324-G0384,MIA,Jaquez Jr.,Richardson,4,303.0,2577.0
S2324-G0384,MIA,Richardson,D. Robinson,4,32.6,2847.4
S2324-G0384,ATL,Okongwu,Capela,4,32.6,2847.4
S2324-G0384,MIA,D. Robinson,Richardson,4,27.3,2852.7
S2324-G0385,DAL,Curry,Hardy,1,463.0,257.0
S2324-G0385,DAL,Powell,Williams,1,463.0,257.0
S2324-G0385,HOU,Holiday,Ja. Green,1,269.0,451.0
S2324-G0385,HOU,Tate,Brooks,1,269.0,451.0
S2324-G0385,DAL,Prosper,Morris,1,269.0,451.0
S2324-G0385,HOU,Thompson,Smith Jr.,1,154.0,566.0
S2324-G0385,HOU,Je. Green,Sengun,1,154.0,566.0
S2324-G0385,DAL,Lawson,Jones Jr.,1,154.0,566.0
S2324-G0385,HOU,Ja. Green,VanVleet,1,83.0,637.0
S2324-G0385,DAL,Hardy,Hardaway Jr.,1,83.0,637.0
S2324-G0385,DAL,Morris,Prosper,2,581.0,859.0
S2324-G0385,DAL,Jones Jr.,Hardy,2,527.0,913.0
S2324-G0385,DAL,Hardaway Jr.,Lawson,2,527.0,913.0
S2324-G0385,DAL,Curry,Brown III,2,527.0,913.0
S2324-G0385,HOU,VanVleet,Thompson,2,466.0,974.0
S2324-G0385,HOU,Sengun,Tate,2,410.0,1030.0
S2324-G0385,HOU,Brooks,Je. Green,2,410.0,1030.0
S2324-G0385,DAL,Hardy,Williams,2,339.0,1101.0
S2324-G0385,DAL,Prosper,Curry,2,339.0,1101.0
S2324-G0385,DAL,Holmes,Morris,2,339.0,1101.0
S2324-G0385,HOU,Holiday,Ja. Green,2,227.0,1213.0
S2324-G0385,HOU,Tate,Brooks,2,4.4,1435.6
S2324-G0385,DAL,Prosper,Jones Jr.,3,469.0,1691.0
S2324-G0385,DAL,Lawson,Hardaway Jr.,3,333.0,1827.0
S2324-G0385,DAL,Dennis,Curry,3,313.0,1847.0
S2324-G0385,HOU,Holiday,VanVleet,3,282.0,1878.0
S2324-G0385,HOU,Tate,Brooks,3,282.0,1878.0
S2324-G0385,DAL,Holmes,Prosper,3,282.0,1878.0
S2324-G0385,HOU,Landale,Sengun,3,215.0,1945.0
S2324-G0385,HOU,Thompson,Smith Jr.,3,170.0,1990.0
S2324-G0385,HOU,Whitmore,Ja. Green,3,134.0,2026.0
S2324-G0385,DAL,Prosper,Hardy,3,134.0,2026.0
S2324-G0385,HOU,Hinton,Holiday,4,591.0,2289.0
S2324-G0385,HOU,Samuels Jr.,Tate,4,535.0,2345.0
S2324-G0385,DAL,Brown III,Williams,4,535.0,2345.0
S2324-G0386,GSW,Paul,Podziemski,1,441.0,279.0
S2324-G0386,GSW,Jackson-Davis,Looney,1,441.0,279.0
S2324-G0386,WAS,Coulibaly,Poole,1,372.0,348.0
S2324-G0386,GSW,Moody,Kuminga,1,307.0,413.0
