game_id,teamTricode,stint_id,player_out,player_in,stint_start,stint_end,stint_duration_sec
S2324-G0265,POR,17,Ayton,Walker,2656.0,,
S2324-G0266,BKN,0,Sharpe,Johnson,355.0,355.0,0.0
S2324-G0266,BKN,1,Thomas,Claxton,355.0,485.0,130.0
S2324-G0266,BKN,2,Watford,Dinwiddie,485.0,606.0,121.0
S2324-G0266,BKN,3,Walker IV,Finney-Smith,606.0,709.0,103.0
S2324-G0266,BKN,4,Johnson,Sharpe,709.0,838.0,129.0
S2324-G0266,BKN,5,Dinwiddie,Watford,838.0,838.0,0.0
S2324-G0266,BKN,6,Finney-Smith,Thomas,838.0,1053.0,215.0
S2324-G0266,BKN,7,Bridges,Johnson,1053.0,1098.0,45.0
S2324-G0266,BKN,8,Sharpe,Claxton,1098.0,1186.0,88.0
S2324-G0266,BKN,9,Thomas,Walker IV,1186.0,1692.0,506.0
S2324-G0266,BKN,10,Sharpe,Claxton,1692.0,1809.0,117.0
S2324-G0266,BKN,11,Walker IV,Johnson,1809.0,1809.0,0.0
S2324-G0266,BKN,12,Thomas,Finney-Smith,1809.0,1970.0,161.0
S2324-G0266,BKN,13,Watford,Sharpe,1970.0,1970.0,0.0
S2324-G0266,BKN,14,Claxton,Dinwiddie,1970.0,2089.0,119.0
S2324-G0266,BKN,15,Finney-Smith,Walker IV,2089.0,2445.0,356.0
S2324-G0266,BKN,16,Dinwiddie,Watford,2445.0,2445.0,0.0
S2324-G0266,BKN,17,Bridges,Thomas,2445.0,2445.0,0.0
S2324-G0266,BKN,18,Sharpe,Claxton,2445.0,2536.0,91.0
S2324-G0266,BKN,19,Thomas,Johnson,2536.0,2571.0,35.0
S2324-G0266,BKN,20,Claxton,Sharpe,2571.0,2648.0,77.0
S2324-G0266,BKN,21,Johnson,Thomas,2648.0,,
S2324-G0266,CHA,0,Washington,Bridges,355.0,355.0,0.0
S2324-G0266,CHA,1,Smith,Rozier,355.0,485.0,130.0
S2324-G0266,CHA,2,Thor,Hayward,485.0,523.0,38.0
S2324-G0266,CHA,3,Bridges,Williams,523.0,523.0,0.0
S2324-G0266,CHA,4,Rozier,McGowens,523.0,618.0,95.0
S2324-G0266,CHA,5,Smith Jr.,Smith,618.0,983.0,365.0
S2324-G0266,CHA,6,Hayward,Thor,983.0,1030.0,47.0
S2324-G0266,CHA,7,Smith,Bridges,1030.0,1030.0,0.0
S2324-G0266,CHA,8,Williams,Rozier,1030.0,1085.0,55.0
S2324-G0266,CHA,9,McGowens,Smith Jr.,1085.0,1153.0,68.0
S2324-G0266,CHA,10,Bridges,Washington,1153.0,1153.0,0.0
S2324-G0266,CHA,11,Rozier,Smith,1153.0,1241.0,88.0
S2324-G0266,CHA,12,Washington,McGowens,1241.0,1780.0,539.0
S2324-G0266,CHA,13,Smith,Bridges,1780.0,1780.0,0.0
S2324-G0266,CHA,14,Washington,Rozier,1780.0,1970.0,190.0
S2324-G0266,CHA,15,Thor,Williams,1970.0,1970.0,0.0
S2324-G0266,CHA,16,Rozier,McGowens,1970.0,1970.0,0.0
S2324-G0266,CHA,17,Bridges,Hayward,1970.0,2445.0,475.0
S2324-G0266,CHA,18,Hayward,Bridges,2445.0,2445.0,0.0
S2324-G0266,CHA,19,Williams,Thor,2445.0,2525.0,80.0
S2324-G0266,CHA,20,McGowens,Smith Jr.,2525.0,2536.0,11.0
S2324-G0266,CHA,21,Bridges,Washington,2536.0,2648.0,112.0
S2324-G0266,CHA,22,Washington,McGowens,2648.0,,
S2324-G0267,IND,0,Nesmith,Hield,352.0,352.0,0.0
S2324-G0267,IND,1,Mathurin,Brown,352.0,352.0,0.0
S2324-G0267,IND,2,Jackson,Turner,352.0,616.0,264.0
S2324-G0267,IND,3,Turner,Toppin,616.0,616.0,0.0
S2324-G0267,IND,4,Hield,Jackson,616.0,662.2,46.200000000000045
S2324-G0267,IND,5,Nembhard,Haliburton,662.2,678.4,16.199999999999932
S2324-G0267,IND,6,Brown,Hield,678.4,936.0,257.6
S2324-G0267,IND,7,Jackson,Turner,936.0,936.0,0.0
S2324-G0267,IND,8,Toppin,Nesmith,936.0,985.0,49.0
S2324-G0267,IND,9,Turner,Jackson,985.0,985.0,0.0
S2324-G0267,IND,10,Brown,Hield,985.0,1024.0,39.0
S2324-G0267,IND,11,Haliburton,Nembhard,1024.0,1057.0,33.0
S2324-G0267,IND,12,Jackson,Turner,1057.0,1095.0,38.0
S2324-G0267,IND,13,Nembhard,Jackson,1095.0,1105.0,10.0
S2324-G0267,IND,14,Nesmith,Mathurin,1105.0,1372.0,267.0
S2324-G0267,IND,15,Mathurin,Nembhard,1372.0,1372.0,0.0
S2324-G0267,IND,16,Hield,Nesmith,1372.0,1650.0,278.0
S2324-G0267,IND,17,Nembhard,Hield,1650.0,1936.0,286.0
S2324-G0267,IND,18,Mathurin,Haliburton,1936.0,1936.0,0.0
S2324-G0267,IND,19,Nesmith,Turner,1936.0,1977.0,41.0
S2324-G0267,IND,20,Hield,Brown,1977.0,2002.0,25.0
S2324-G0267,IND,21,Turner,Toppin,2002.0,2035.0,33.0
S2324-G0267,IND,22,Brown,Nesmith,2035.0,2063.0,28.0
S2324-G0267,IND,23,Haliburton,Nembhard,2063.0,2273.0,210.0
S2324-G0267,IND,24,Nembhard,Brown,2273.0,2313.0,40.0
S2324-G0267,IND,25,Nesmith,Mathurin,2313.0,2408.0,95.0
S2324-G0267,IND,26,Toppin,Turner,2408.0,2558.0,150.0
S2324-G0267,IND,27,Turner,Toppin,2558.0,2566.0,8.0
S2324-G0267,IND,28,Brown,Nembhard,2566.0,2656.0,90.0
S2324-G0267,IND,29,Mathurin,Turner,2656.0,2717.0,61.0
S2324-G0267,IND,30,Toppin,Nesmith,2717.0,2871.3,154.30000000000018
S2324-G0267,IND,31,Sheppard,Haliburton,2871.3,2871.3,0.0
S2324-G0267,IND,32,Walker,Hield,2871.3,,
S2324-G0267,MIA,0,Richardson,Highsmith,278.0,340.0,62.0
S2324-G0267,MIA,1,Jaquez Jr.,Adebayo,340.0,340.0,0.0
S2324-G0267,MIA,2,Love,D. Robinson,340.0,616.0,276.0
S2324-G0267,MIA,3,Adebayo,Lowry,616.0,616.0,0.0
S2324-G0267,MIA,4,Martin,Love,616.0,662.2,46.200000000000045
S2324-G0267,MIA,5,Highsmith,Richardson,662.2,678.4,16.199999999999932
S2324-G0267,MIA,6,D. Robinson,Butler,678.4,866.0,187.60000000000002
S2324-G0267,MIA,7,Richardson,Highsmith,866.0,1024.0,158.0
S2324-G0267,MIA,8,Lowry,Jaquez Jr.,1024.0,1024.0,0.0
S2324-G0267,MIA,9,Butler,Adebayo,1024.0,1024.0,0.0
S2324-G0267,MIA,10,O. Robinson,D. Robinson,1024.0,1204.0,180.0
S2324-G0267,MIA,11,Jaquez Jr.,Martin,1204.0,1204.0,0.0
S2324-G0267,MIA,12,Highsmith,O. Robinson,1204.0,1372.0,168.0
S2324-G0267,MIA,13,Martin,Highsmith,1372.0,1405.0,33.0
S2324-G0267,MIA,14,D. Robinson,Jaquez Jr.,1405.0,1662.0,257.0
S2324-G0267,MIA,15,Martin,Highsmith,1662.0,1781.0,119.0
S2324-G0267,MIA,16,Jaquez Jr.,Bryant,1781.0,1781.0,0.0
S2324-G0267,MIA,17,Love,D. Robinson,1781.0,1936.0,155.0
S2324-G0267,MIA,18,Richardson,Lowry,1936.0,2408.0,472.0
S2324-G0267,MIA,19,Butler,Martin,2408.0,2408.0,0.0
S2324-G0267,MIA,20,Love,O. Robinson,2408.0,2779.0,371.0
S2324-G0267,MIA,21,Martin,Love,2779.0,2853.1,74.09999999999991
S2324-G0267,MIA,22,Love,D. Robinson,2853.1,2853.1,0.0
S2324-G0267,MIA,23,D. Robinson,Love,2853.1,2858.4,5.300000000000182
S2324-G0267,MIA,24,Love,D. Robinson,2858.4,2871.3,12.900000000000091
S2324-G0267,MIA,25,Highsmith,Butler,2871.3,,
S2324-G0268,DET,0,Sasser,Hayes,392.0,425.0,33.0
S2324-G0268,DET,1,Thompson,Livers,425.0,450.0,25.0
S2324-G0268,DET,2,Bagley III,Duren,450.0,494.0,44.0
S2324-G0268,DET,3,Knox II,Stewart,494.0,516.0,22.0
S2324-G0268,DET,4,Burks,Cunningham,516.0,811.0,295.0
S2324-G0268,DET,5,Livers,Thompson,811.0,866.0,55.0
S2324-G0268,DET,6,Cunningham,Burks,866.0,1035.0,169.0
S2324-G0268,DET,7,Stewart,Ivey,1035.0,1099.0,64.0
S2324-G0268,DET,8,Ivey,Hayes,1099.0,1099.0,0.0
S2324-G0268,DET,9,Bagley III,Duren,1099.0,1099.0,0.0
S2324-G0268,DET,10,Sasser,Livers,1099.0,1111.0,12.0
S2324-G0268,DET,11,Burks,Ivey,1111.0,1312.0,201.0
S2324-G0268,DET,12,Duren,Bagley III,1312.0,1312.0,0.0
S2324-G0268,DET,13,Livers,Burks,1312.0,1859.0,547.0
S2324-G0268,DET,14,Sasser,Hayes,1859.0,1984.0,125.0
S2324-G0268,DET,15,Thompson,Duren,1984.0,1984.0,0.0
S2324-G0268,DET,16,Bagley III,Livers,1984.0,1984.0,0.0
S2324-G0268,DET,17,Knox II,Stewart,1984.0,2087.0,103.0
S2324-G0268,DET,18,Burks,Cunningham,2087.0,2223.0,136.0
S2324-G0268,DET,19,Ivey,Burks,2223.0,2269.0,46.0
S2324-G0268,DET,20,Umude,Knox II,2269.0,2369.0,100.0
S2324-G0268,DET,21,Duren,Sasser,2369.0,2369.0,0.0
S2324-G0268,DET,22,Cunningham,Bagley III,2369.0,2369.0,0.0
S2324-G0268,DET,23,Hayes,Umude,2369.0,2388.0,19.0
S2324-G0268,DET,24,Stewart,Thompson,2388.0,2648.0,260.0
S2324-G0268,DET,25,Livers,Ivey,2648.0,,
S2324-G0268,NYK,0,Hart,Barrett,407.0,425.0,18.0
S2324-G0268,NYK,1,Quickley,Grimes,425.0,516.0,91.0
S2324-G0268,NYK,2,Hartenstein,Robinson,516.0,718.6,202.60000000000002
S2324-G0268,NYK,3,DiVincenzo,Brunson,718.6,974.0,255.39999999999998
S2324-G0268,NYK,4,Brunson,Hartenstein,974.0,974.0,0.0
S2324-G0268,NYK,5,Robinson,Barrett,974.0,1035.0,61.0
S2324-G0268,NYK,6,Randle,Quickley,1035.0,1312.0,277.0
S2324-G0268,NYK,7,Grimes,DiVincenzo,1312.0,1312.0,0.0
S2324-G0268,NYK,8,Barrett,Hart,1312.0,1654.0,342.0
S2324-G0268,NYK,9,Hartenstein,Robinson,1654.0,1859.0,205.0
S2324-G0268,NYK,10,Quickley,Grimes,1859.0,1859.0,0.0
S2324-G0268,NYK,11,Robinson,Barrett,1859.0,1859.0,0.0
S2324-G0268,NYK,12,Hart,Hartenstein,1859.0,2027.0,168.0
S2324-G0268,NYK,13,Hartenstein,Robinson,2027.0,2115.3,88.30000000000018
S2324-G0268,NYK,14,DiVincenzo,Randle,2115.3,2388.0,272.6999999999998
S2324-G0268,NYK,15,Brunson,Quickley,2388.0,2388.0,0.0
S2324-G0268,NYK,16,Randle,Hartenstein,2388.0,2388.0,0.0
S2324-G0268,NYK,17,Robinson,Barrett,2388.0,,
S2324-G0269,CHI,0,Craig,Caruso,225.0,367.0,142.0
S2324-G0269,CHI,1,Phillips,Williams,367.0,433.0,66.0
S2324-G0269,CHI,2,Carter,White,433.0,607.0,174.0
S2324-G0269,CHI,3,Drummond,Vucevic,607.0,607.0,0.0
S2324-G0269,CHI,4,White,Dosunmu,607.0,705.7,98.70000000000005
S2324-G0269,CHI,5,Williams,Phillips,705.7,786.0,80.29999999999995
S2324-G0269,CHI,6,Phillips,Craig,786.0,856.0,70.0
S2324-G0269,CHI,7,Dosunmu,Carter,856.0,923.0,67.0
S2324-G0269,CHI,8,Terry,White,923.0,983.0,60.0
S2324-G0269,CHI,9,Vucevic,Phillips,983.0,983.0,0.0
S2324-G0269,CHI,10,Craig,Drummond,983.0,1090.0,107.0
S2324-G0269,CHI,11,White,Dosunmu,1090.0,1090.0,0.0
S2324-G0269,CHI,12,Caruso,Williams,1090.0,1191.0,101.0
S2324-G0269,CHI,13,Dosunmu,Terry,1191.0,1273.0,82.0
S2324-G0269,CHI,14,Williams,Craig,1273.0,1809.0,536.0
S2324-G0269,CHI,15,Craig,Caruso,1809.0,1829.0,20.0
S2324-G0269,CHI,16,Carter,White,1829.0,1929.0,100.0
S2324-G0269,CHI,17,White,Dosunmu,1929.0,1929.0,0.0
S2324-G0269,CHI,18,Phillips,Williams,1929.0,2054.0,125.0
S2324-G0269,CHI,19,Drummond,Vucevic,2054.0,2209.0,155.0
S2324-G0269,CHI,20,Caruso,Phillips,2209.0,2417.0,208.0
S2324-G0269,CHI,21,Williams,Caruso,2417.0,2431.0,14.0
S2324-G0269,CHI,22,Dosunmu,White,2431.0,2487.0,56.0
S2324-G0269,CHI,23,White,Drummond,2487.0,2487.0,0.0
S2324-G0269,CHI,24,Vucevic,Carter,2487.0,2568.0,81.0
S2324-G0269,CHI,25,Caruso,Craig,2568.0,2873.8,305.8000000000002
S2324-G0269,CHI,26,Craig,White,2873.8,2874.8,1.0
S2324-G0269,CHI,27,Drummond,Dosunmu,2874.8,2874.8,0.0
S2324-G0269,CHI,28,Dosunmu,Drummond,2874.8,2874.8,0.0
S2324-G0269,CHI,29,White,Craig,2874.8,,
S2324-G0269,MIL,0,Portis,Middleton,367.0,367.0,0.0
S2324-G0269,MIL,1,Beauchamp,G. Antetokounmpo,367.0,476.0,109.0
S2324-G0269,MIL,2,Jackson Jr.,Beasley,476.0,607.0,131.0
S2324-G0269,MIL,3,G. Antetokounmpo,B. Lopez,607.0,894.0,287.0
S2324-G0269,MIL,4,Beasley,Jackson Jr.,894.0,969.0,75.0
S2324-G0269,MIL,5,B. Lopez,Portis,969.0,969.0,0.0
S2324-G0269,MIL,6,Beauchamp,G. Antetokounmpo,969.0,1090.0,121.0
S2324-G0269,MIL,7,Lillard,Payne,1090.0,1090.0,0.0
S2324-G0269,MIL,8,G. Antetokounmpo,Middleton,1090.0,1164.0,74.0
S2324-G0269,MIL,9,Portis,G. Antetokounmpo,1164.0,1730.0,566.0
S2324-G0269,MIL,10,Beauchamp,B. Lopez,1730.0,1730.0,0.0
S2324-G0269,MIL,11,Portis,Middleton,1730.0,1860.0,130.0
S2324-G0269,MIL,12,Jackson Jr.,Beasley,1860.0,2012.0,152.0
S2324-G0269,MIL,13,B. Lopez,G. Antetokounmpo,2012.0,2097.0,85.0
S2324-G0269,MIL,14,Payne,Beauchamp,2097.0,2209.0,112.0
S2324-G0269,MIL,15,G. Antetokounmpo,Portis,2209.0,2215.0,6.0
S2324-G0269,MIL,16,Portis,B. Lopez,2215.0,2340.0,125.0
S2324-G0269,MIL,17,Beauchamp,Middleton,2340.0,2417.0,77.0
S2324-G0269,MIL,18,Lillard,Payne,2417.0,2417.0,0.0
S2324-G0269,MIL,19,B. Lopez,G. Antetokounmpo,2417.0,2431.0,14.0
S2324-G0269,MIL,20,G. Antetokounmpo,Portis,2431.0,2487.0,56.0
S2324-G0269,MIL,21,Middleton,Beauchamp,2487.0,,
S2324-G0270,MIN,0,Anderson,Conley,419.0,419.0,0.0
S2324-G0270,MIN,1,Reid,Brown Jr.,419.0,419.0,0.0
S2324-G0270,MIN,2,Milton,Towns,419.0,564.0,145.0
S2324-G0270,MIN,3,Conley,Alexander-Walker,564.0,864.0,300.0
S2324-G0270,MIN,4,Alexander-Walker,Conley,864.0,911.0,47.0
S2324-G0270,MIN,5,Brown Jr.,Anderson,911.0,973.0,62.0
S2324-G0270,MIN,6,Nix,Milton,973.0,1035.0,62.0
S2324-G0270,MIN,7,Gobert,Reid,1035.0,1318.0,283.0
S2324-G0270,MIN,8,Anderson,Nix,1318.0,1383.4,65.40000000000009
S2324-G0270,MIN,9,Reid,Towns,1383.4,1934.0,550.5999999999999
S2324-G0270,MIN,10,Anderson,Alexander-Walker,1934.0,1934.0,0.0
S2324-G0270,MIN,11,Reid,Brown Jr.,1934.0,1934.0,0.0
S2324-G0270,MIN,12,Milton,Towns,1934.0,2013.0,79.0
S2324-G0270,MIN,13,Towns,Gobert,2013.0,2066.0,53.0
S2324-G0270,MIN,14,Nix,Conley,2066.0,2330.0,264.0
S2324-G0270,MIN,15,Gobert,Nix,2330.0,2330.0,0.0
S2324-G0270,MIN,16,Alexander-Walker,Towns,2330.0,2459.0,129.0
S2324-G0270,MIN,17,Conley,Anderson,2459.0,2583.0,124.0
S2324-G0270,MIN,18,Brown Jr.,Reid,2583.0,2583.0,0.0
S2324-G0270,MIN,19,Towns,Milton,2583.0,,
S2324-G0270,UTA,0,Kessler,Yurtseven,326.0,506.0,180.0
S2324-G0270,UTA,1,Sexton,George,506.0,506.0,0.0
S2324-G0270,UTA,2,Horton-Tucker,Agbaji,506.0,564.0,58.0
S2324-G0270,UTA,3,Samanic,Fontecchio,564.0,564.0,0.0
S2324-G0270,UTA,4,Olynyk,Collins,564.0,973.0,409.0
S2324-G0270,UTA,5,Collins,Kessler,973.0,990.0,17.0
S2324-G0270,UTA,6,George,Horton-Tucker,990.0,1035.0,45.0
S2324-G0270,UTA,7,Fontecchio,Samanic,1035.0,1035.0,0.0
S2324-G0270,UTA,8,Kessler,Olynyk,1035.0,1046.0,11.0
S2324-G0270,UTA,9,Agbaji,Sexton,1046.0,1259.0,213.0
S2324-G0270,UTA,10,Olynyk,Kessler,1259.0,1411.5,152.5
S2324-G0270,UTA,11,Samanic,Olynyk,1411.5,1411.5,0.0
S2324-G0270,UTA,12,Kessler,Collins,1411.5,1764.0,352.5
S2324-G0270,UTA,13,Kessler,Agbaji,1764.0,1764.0,0.0
S2324-G0270,UTA,14,Sexton,Yurtseven,1764.0,1934.0,170.0
S2324-G0270,UTA,15,Horton-Tucker,George,1934.0,1934.0,0.0
S2324-G0270,UTA,16,Agbaji,Collins,1934.0,1934.0,0.0
S2324-G0270,UTA,17,Olynyk,Sexton,1934.0,1975.0,41.0
S2324-G0270,UTA,18,Sexton,Fontecchio,1975.0,2364.0,389.0
S2324-G0270,UTA,19,Fontecchio,Sexton,2364.0,2364.0,0.0
S2324-G0270,UTA,20,George,Samanic,2364.0,2364.0,0.0
S2324-G0270,UTA,21,Yurtseven,Collins,2364.0,2583.0,219.0
S2324-G0270,UTA,22,Kessler,Horton-Tucker,2583.0,2583.0,0.0
S2324-G0270,UTA,23,Sexton,Yurtseven,2583.0,,
S2324-G0271,LAL,0,Reaves,Prince,332.0,332.0,0.0
S2324-G0271,LAL,1,Wood,James,332.0,496.0,164.0
S2324-G0271,LAL,2,James,Russell,496.0,496.0,0.0
S2324-G0271,LAL,3,Prince,Christie,496.0,686.7,190.70000000000005
S2324-G0271,LAL,4,Christie,Prince,686.7,709.2,22.5
S2324-G0271,LAL,5,Russell,Wood,709.2,858.0,148.79999999999995
S2324-G0271,LAL,6,Russell,Prince,858.0,994.0,136.0
S2324-G0271,LAL,7,Christie,Hood-Schifino,994.0,994.0,0.0
S2324-G0271,LAL,8,Davis,Wood,994.0,1158.0,164.0
S2324-G0271,LAL,9,Prince,Reaves,1158.0,1248.0,90.0
S2324-G0271,LAL,10,Wood,James,1248.0,1387.7,139.70000000000005
S2324-G0271,LAL,11,Reaves,Christie,1387.7,1387.7,0.0
S2324-G0271,LAL,12,James,Wood,1387.7,1537.0,149.29999999999995
S2324-G0271,LAL,13,Reaves,Prince,1537.0,1770.0,233.0
S2324-G0271,LAL,14,Prince,Christie,1770.0,1800.0,30.0
S2324-G0271,LAL,15,Hood-Schifino,Russell,1800.0,1928.0,128.0
S2324-G0271,LAL,16,Wood,James,1928.0,2366.0,438.0
S2324-G0271,LAL,17,Davis,Wood,2366.0,2413.0,47.0
S2324-G0271,LAL,18,Reaves,Hood-Schifino,2413.0,2639.0,226.0
S2324-G0271,LAL,19,Castleton,Russell,2639.0,2639.0,0.0
S2324-G0271,LAL,20,Fudge,Davis,2639.0,2639.0,0.0
S2324-G0271,LAL,21,Lewis,Prince,2639.0,2639.0,0.0
S2324-G0271,LAL,22,Hood-Schifino,Reaves,2639.0,2639.0,0.0
S2324-G0271,LAL,23,Hodge,James,2639.0,,
S2324-G0271,OKC,0,Jay. Williams,Holmgren,332.0,409.0,77.0
S2324-G0271,OKC,1,Joe,Giddey,409.0,434.0,25.0
S2324-G0271,OKC,2,Wallace,Jal. Williams,434.0,434.0,0.0
S2324-G0271,OKC,3,Waters III,Dort,434.0,596.0,162.0
S2324-G0271,OKC,4,Dort,Jay. Williams,596.0,596.0,0.0
S2324-G0271,OKC,5,Holmgren,Waters III,596.0,686.7,90.70000000000005
S2324-G0271,OKC,6,K. Williams,Holmgren,686.7,994.0,307.29999999999995
S2324-G0271,OKC,7,Dort,Wallace,994.0,1025.0,31.0
S2324-G0271,OKC,8,Holmgren,Wiggins,1025.0,1070.0,45.0
S2324-G0271,OKC,9,Joe,Jal. Williams,1070.0,1070.0,0.0
S2324-G0271,OKC,10,Gilgeous-Alexander,Waters III,1070.0,1086.0,16.0
S2324-G0271,OKC,11,Giddey,K. Williams,1086.0,1248.0,162.0
S2324-G0271,OKC,12,Wallace,Dort,1248.0,1387.7,139.70000000000005
S2324-G0271,OKC,13,K. Williams,Giddey,1387.7,1387.7,0.0
S2324-G0271,OKC,14,Jal. Williams,Holmgren,1387.7,1387.7,0.0
S2324-G0271,OKC,15,Dort,Wallace,1387.7,1928.0,540.3
S2324-G0271,OKC,16,K. Williams,Giddey,1928.0,1928.0,0.0
S2324-G0271,OKC,17,Wallace,Holmgren,1928.0,1928.0,0.0
S2324-G0271,OKC,18,Joe,Jal. Williams,1928.0,1928.0,0.0
S2324-G0271,OKC,19,Wiggins,Dort,1928.0,2122.8,194.80000000000018
S2324-G0271,OKC,20,Holmgren,K. Williams,2122.8,2122.8,0.0
S2324-G0271,OKC,21,Waters III,Wiggins,2122.8,2366.0,243.19999999999982
S2324-G0271,OKC,22,Dort,Wallace,2366.0,2366.0,0.0
S2324-G0271,OKC,23,Joe,Wiggins,2366.0,2366.0,0.0
S2324-G0271,OKC,24,Wiggins,Holmgren,2366.0,2413.0,47.0
S2324-G0271,OKC,25,Gilgeous-Alexander,Wiggins,2413.0,2519.0,106.0
S2324-G0271,OKC,26,Holmgren,Jal. Williams,2519.0,2639.0,120.0
S2324-G0271,OKC,27,Giddey,Joe,2639.0,2639.0,0.0
S2324-G0271,OKC,28,Jal. Williams,K. Williams,2639.0,2699.0,60.0
S2324-G0271,OKC,29,Pokusevski,Gilgeous-Alexander,2699.0,2699.0,0.0
S2324-G0271,OKC,30,Jay. Williams,Dort,2699.0,2699.0,0.0
S2324-G0271,OKC,31,Waters III,Holmgren,2699.0,2699.0,0.0
S2324-G0271,OKC,32,Mann,Giddey,2699.0,2699.0,0.0
S2324-G0271,OKC,33,Wallace,Jal. Williams,2699.0,,
S2324-G0272,ATL,0,Mathews,Bey,303.0,303.0,0.0
S2324-G0272,ATL,1,Bogdanovic,Young,303.0,429.0,126.0
S2324-G0272,ATL,2,Okongwu,Capela,429.0,501.0,72.0
S2324-G0272,ATL,3,Matthews,Hunter,501.0,538.0,37.0
S2324-G0272,ATL,4,Bey,Murray,538.0,538.0,0.0
S2324-G0272,ATL,5,Young,Mathews,538.0,898.0,360.0
S2324-G0272,ATL,6,Hunter,Bey,898.0,898.0,0.0
S2324-G0272,ATL,7,Matthews,Capela,898.0,942.0,44.0
S2324-G0272,ATL,8,Murray,Young,942.0,1081.0,139.0
S2324-G0272,ATL,9,Young,Bogdanovic,1081.0,1081.0,0.0
S2324-G0272,ATL,10,Bey,Okongwu,1081.0,1081.0,0.0
S2324-G0272,ATL,11,Capela,Matthews,1081.0,1081.0,0.0
S2324-G0272,ATL,12,Bogdanovic,Hunter,1081.0,1215.0,134.0
S2324-G0272,ATL,13,Hunter,Bogdanovic,1215.0,1215.0,0.0
S2324-G0272,ATL,14,Okongwu,Capela,1215.0,1488.0,273.0
S2324-G0272,ATL,15,Matthews,Hunter,1488.0,1616.0,128.0
S2324-G0272,ATL,16,Okongwu,Capela,1616.0,1858.0,242.0
S2324-G0272,ATL,17,Mathews,Young,1858.0,1858.0,0.0
S2324-G0272,ATL,18,Bogdanovic,Bey,1858.0,1967.0,109.0
S2324-G0272,ATL,19,Hunter,Murray,1967.0,1967.0,0.0
S2324-G0272,ATL,20,Young,Matthews,1967.0,2002.0,35.0
S2324-G0272,ATL,21,Bey,Hunter,2002.0,2357.0,355.0
S2324-G0272,ATL,22,Murray,Mathews,2357.0,2357.0,0.0
S2324-G0272,ATL,23,Hunter,Bey,2357.0,2392.0,35.0
S2324-G0272,ATL,24,Capela,Okongwu,2392.0,2637.0,245.0
S2324-G0272,ATL,25,Bey,Bogdanovic,2637.0,2667.0,30.0
S2324-G0272,ATL,26,Bogdanovic,Hunter,2667.0,2848.6,181.5999999999999
S2324-G0272,ATL,27,Okongwu,Capela,2848.6,,
S2324-G0272,SAS,0,Vassell,Sochan,339.0,339.0,0.0
S2324-G0272,SAS,1,Jones,Branham,339.0,429.0,90.0
S2324-G0272,SAS,2,Osman,Wembanyama,429.0,456.0,27.0
S2324-G0272,SAS,3,Champagnie,Johnson,456.0,456.0,0.0
S2324-G0272,SAS,4,Bassey,Collins,456.0,898.0,442.0
S2324-G0272,SAS,5,Branham,Vassell,898.0,979.0,81.0
S2324-G0272,SAS,6,Johnson,Osman,979.0,979.0,0.0
S2324-G0272,SAS,7,Jones,Champagnie,979.0,1081.0,102.0
S2324-G0272,SAS,8,Collins,Wembanyama,1081.0,1187.0,106.0
S2324-G0272,SAS,9,Vassell,Branham,1187.0,1858.0,671.0
S2324-G0272,SAS,10,Osman,Wembanyama,1858.0,1858.0,0.0
S2324-G0272,SAS,11,Vassell,Johnson,1858.0,1858.0,0.0
S2324-G0272,SAS,12,Jones,Branham,1858.0,1878.0,20.0
S2324-G0272,SAS,13,Champagnie,Sochan,1878.0,2153.3,275.3000000000002
S2324-G0272,SAS,14,Sochan,Collins,2153.3,2153.3,0.0
S2324-G0272,SAS,15,Wembanyama,Jones,2153.3,2235.0,81.69999999999982
S2324-G0272,SAS,16,Champagnie,Osman,2235.0,2235.0,0.0
S2324-G0272,SAS,17,Sochan,Jones,2235.0,2357.0,122.0
S2324-G0272,SAS,18,Collins,Wembanyama,2357.0,2425.0,68.0
S2324-G0272,SAS,19,Jones,Vassell,2425.0,2534.0,109.0
S2324-G0272,SAS,20,Wembanyama,Johnson,2534.0,2637.0,103.0
S2324-G0272,SAS,21,Johnson,Champagnie,2637.0,2637.0,0.0
S2324-G0272,SAS,22,Vassell,Jones,2637.0,2848.6,211.5999999999999
S2324-G0272,SAS,23,Jones,Wembanyama,2848.6,2848.6,0.0
S2324-G0272,SAS,24,Wembanyama,Collins,2848.6,,
S2324-G0273,GSW,0,Podziemski,Looney,317.0,317.0,0.0
S2324-G0273,GSW,1,Saric,Thompson,317.0,397.0,80.0
S2324-G0273,GSW,2,Joseph,Moody,397.0,457.0,60.0
S2324-G0273,GSW,3,Kuminga,Green,457.0,555.0,98.0
S2324-G0273,GSW,4,Thompson,Curry,555.0,712.2,157.20000000000005
S2324-G0273,GSW,5,Green,Saric,712.2,973.0,260.79999999999995
S2324-G0273,GSW,6,Looney,Joseph,973.0,973.0,0.0
S2324-G0273,GSW,7,Curry,Saric,973.0,984.0,11.0
S2324-G0273,GSW,8,Moody,Thompson,984.0,1042.0,58.0
S2324-G0273,GSW,9,Green,Kuminga,1042.0,1134.0,92.0
S2324-G0273,GSW,10,Joseph,Podziemski,1134.0,1234.0,100.0
S2324-G0273,GSW,11,Thompson,Looney,1234.0,1234.0,0.0
S2324-G0273,GSW,12,Saric,Joseph,1234.0,1637.0,403.0
S2324-G0273,GSW,13,Saric,Looney,1637.0,1822.0,185.0
